source,text,created_at,retweet_count,favorite_count,is_retweet,id_str,at_who,words,tweet_len,tweet_no_words,capital_words,has_endors
Twitter for iPhone, Follow the money The spy was there early in the campaign and yet never reported Collusion with Russia because there was no Collusion He was only there to spy for political reasons and to help Crooked Hillary win just like they did to Bernie Sanders who got duped ,2018-05-23 01:13:46,24289.0,85532,false,9.990960136746803e+17,[],"['Follow', 'the', 'money', 'The', 'spy', 'was', 'there', 'early', 'in', 'the', 'campaign', 'and', 'yet', 'never', 'reported', 'Collusion', 'with', 'Russia', 'because', 'there', 'was', 'no', 'Collusion', 'He', 'was', 'only', 'there', 'to', 'spy', 'for', 'political', 'reasons', 'and', 'to', 'help', 'Crooked', 'Hillary', 'win', 'just', 'like', 'they', 'did', 'to', 'Bernie', 'Sanders', 'who', 'got', 'duped']",264,48,,0
Twitter for iPhone, in the Hillary Clinton Campaign where she deleted Emails got while Secretary of State paid McCabes wife and got off the FBI hook along with Terry M and so much more Republicans and real Americans should start getting tough on this Scam ,2018-05-20 13:19:34,31520.0,115544,false,9.981915014516285e+17,[],"['in', 'the', 'Hillary', 'Clinton', 'Campaign', 'where', 'she', 'deleted', 'Emails', 'got', 'while', 'Secretary', 'of', 'State', 'paid', 'McCabes', 'wife', 'and', 'got', 'off', 'the', 'FBI', 'hook', 'along', 'with', 'Terry', 'M', 'and', 'so', 'much', 'more', 'Republicans', 'and', 'real', 'Americans', 'should', 'start', 'getting', 'tough', 'on', 'this', 'Scam']",237,42,FBI,0
Twitter for iPhone,Things are really getting ridiculous The Failing and Crooked but not as Crooked as Hillary Clinton has done a long amp boring story indicating that the Worlds most expensive Witch Hunt has found nothing on Russia amp me so now they are looking at the rest of the World ,2018-05-20 13:04:21,22894.0,88155,false,9.981876729790382e+17,['@nytimes'],"['Things', 'are', 'really', 'getting', 'ridiculous', 'The', 'Failing', 'and', 'Crooked', 'but', 'not', 'as', 'Crooked', 'as', 'Hillary', 'Clinton', 'has', 'done', 'a', 'long', 'amp', 'boring', 'story', 'indicating', 'that', 'the', 'Worlds', 'most', 'expensive', 'Witch', 'Hunt', 'has', 'found', 'nothing', 'on', 'Russia', 'amp', 'me', 'so', 'now', 'they', 'are', 'looking', 'at', 'the', 'rest', 'of', 'the', 'World']",269,49,,0
Twitter for iPhone,Why isnt disgraced FBI official Andrew McCabe being investigated for the Crooked Hillary Democrats in Virginia led by Clinton best friend Terry M under FBI investigation that they killed gave to McCabes wife in her run for office Then dropped case on Clinton ,2018-05-18 13:38:11,24058.0,88886,false,9.974714132662477e+17,[],"['Why', 'isnt', 'disgraced', 'FBI', 'official', 'Andrew', 'McCabe', 'being', 'investigated', 'for', 'the', 'Crooked', 'Hillary', 'Democrats', 'in', 'Virginia', 'led', 'by', 'Clinton', 'best', 'friend', 'Terry', 'M', 'under', 'FBI', 'investigation', 'that', 'they', 'killed', 'gave', 'to', 'McCabes', 'wife', 'in', 'her', 'run', 'for', 'office', 'Then', 'dropped', 'case', 'on', 'Clinton']",259,43,FBI,0
Twitter for iPhone,NEW BOOK A MUST READ The Russia Hoax The Illicit Scheme to Clear Hillary Clinton and Frame Donald Trump by the brilliant Fox News Legal Analyst Gregg Jarrett A sad chapter for law enforcement A rigged system ,2018-05-02 13:33:41,24919.0,88965,false,9.916720754914386e+17,[],"['NEW', 'BOOK', 'A', 'MUST', 'READ', 'The', 'Russia', 'Hoax', 'The', 'Illicit', 'Scheme', 'to', 'Clear', 'Hillary', 'Clinton', 'and', 'Frame', 'Donald', 'Trump', 'by', 'the', 'brilliant', 'Fox', 'News', 'Legal', 'Analyst', 'Gregg', 'Jarrett', 'A', 'sad', 'chapter', 'for', 'law', 'enforcement', 'A', 'rigged', 'system']",208,37,NEW,0
Twitter for iPhone, GOP Lawmakers asking Sessions to Investigate Comey and Hillary Clinton Good luck with that request ,2018-04-22 12:22:37,20686.0,88624,false,9.880303120882606e+17,['@FoxNews'],"['GOP', 'Lawmakers', 'asking', 'Sessions', 'to', 'Investigate', 'Comey', 'and', 'Hillary', 'Clinton', 'Good', 'luck', 'with', 'that', 'request']",100,15,GOP,0
Twitter for iPhone,Comey drafted the Crooked Hillary exoneration long before he talked to her lied in Congress to Senator G then based his decisions on her poll numbers Disgruntled he McCabe and the others committed many crimes ,2018-04-16 12:25:19,28889.0,112636,false,9.858566628662026e+17,[],"['Comey', 'drafted', 'the', 'Crooked', 'Hillary', 'exoneration', 'long', 'before', 'he', 'talked', 'to', 'her', 'lied', 'in', 'Congress', 'to', 'Senator', 'G', 'then', 'based', 'his', 'decisions', 'on', 'her', 'poll', 'numbers', 'Disgruntled', 'he', 'McCabe', 'and', 'the', 'others', 'committed', 'many', 'crimes']",209,35,G,0
Twitter for iPhone,Comey throws AG Lynch under the bus Why cant we all find out what happened on the tarmac in the back of the plane with Wild Bill and Lynch Was she promised a Supreme Court seat or AG in order to lay off Hillary No golf and grandkids talk give us all a break ,2018-04-15 12:08:03,26569.0,102051,false,9.854899303433216e+17,[],"['Comey', 'throws', 'AG', 'Lynch', 'under', 'the', 'bus', 'Why', 'cant', 'we', 'all', 'find', 'out', 'what', 'happened', 'on', 'the', 'tarmac', 'in', 'the', 'back', 'of', 'the', 'plane', 'with', 'Wild', 'Bill', 'and', 'Lynch', 'Was', 'she', 'promised', 'a', 'Supreme', 'Court', 'seat', 'or', 'AG', 'in', 'order', 'to', 'lay', 'off', 'Hillary', 'No', 'golf', 'and', 'grandkids', 'talk', 'give', 'us', 'all', 'a', 'break']",258,54,AG,0
Twitter for iPhone,Unbelievably James Comey states that Polls where Crooked Hillary was leading were a factor in the handling stupidly of the Clinton Email probe In other words he was making decisions based on the fact that he thought she was going to win and he wanted a job Slimeball ,2018-04-15 11:42:33,27603.0,106702,false,9.854835137041244e+17,[],"['Unbelievably', 'James', 'Comey', 'states', 'that', 'Polls', 'where', 'Crooked', 'Hillary', 'was', 'leading', 'were', 'a', 'factor', 'in', 'the', 'handling', 'stupidly', 'of', 'the', 'Clinton', 'Email', 'probe', 'In', 'other', 'words', 'he', 'was', 'making', 'decisions', 'based', 'on', 'the', 'fact', 'that', 'he', 'thought', 'she', 'was', 'going', 'to', 'win', 'and', 'he', 'wanted', 'a', 'job', 'Slimeball']",267,48,,0
Twitter for iPhone, untruthful slime ball who was as time has proven a terrible Director of the FBI His handling of the Crooked Hillary Clinton case and the events surrounding it will go down as one of the worst botch jobs of history It was my great honor to fire James Comey ,2018-04-13 12:17:37,35266.0,143118,false,9.847675604943135e+17,[],"['untruthful', 'slime', 'ball', 'who', 'was', 'as', 'time', 'has', 'proven', 'a', 'terrible', 'Director', 'of', 'the', 'FBI', 'His', 'handling', 'of', 'the', 'Crooked', 'Hillary', 'Clinton', 'case', 'and', 'the', 'events', 'surrounding', 'it', 'will', 'go', 'down', 'as', 'one', 'of', 'the', 'worst', 'botch', 'jobs', 'of', 'history', 'It', 'was', 'my', 'great', 'honor', 'to', 'fire', 'James', 'Comey']",257,49,FBI,0
Twitter for iPhone, The FBI closed the case on Hillary which was a rigged investigation They exonerated her even before they ever interviewed her they never even put her under oath and much more So true Jesse ,2018-04-08 11:27:49,21086.0,78671,false,9.829430883301089e+17,['@WattersWorld'],"['The', 'FBI', 'closed', 'the', 'case', 'on', 'Hillary', 'which', 'was', 'a', 'rigged', 'investigation', 'They', 'exonerated', 'her', 'even', 'before', 'they', 'ever', 'interviewed', 'her', 'they', 'never', 'even', 'put', 'her', 'under', 'oath', 'and', 'much', 'more', 'So', 'true', 'Jesse']",190,34,FBI,0
Twitter for iPhone, lawyer or law firm will take months to get up to speed if for no other reason than they can bill more which is unfair to our great country and I am very happy with my existing team Besides there was NO COLLUSION with Russia except by Crooked Hillary and the Dems ,2018-03-25 11:49:16,17922.0,82458,false,9.778750575727452e+17,[],"['lawyer', 'or', 'law', 'firm', 'will', 'take', 'months', 'to', 'get', 'up', 'to', 'speed', 'if', 'for', 'no', 'other', 'reason', 'than', 'they', 'can', 'bill', 'more', 'which', 'is', 'unfair', 'to', 'our', 'great', 'country', 'and', 'I', 'am', 'very', 'happy', 'with', 'my', 'existing', 'team', 'Besides', 'there', 'was', 'NO', 'COLLUSION', 'with', 'Russia', 'except', 'by', 'Crooked', 'Hillary', 'and', 'the', 'Dems']",264,52,I,0
Twitter for iPhone,Why does the Mueller team have hardened Democrats some big Crooked Hillary supporters and Zero Republicans Another Dem recently added does anyone think this is fair And yet there is NO COLLUSION ,2018-03-18 12:35:42,33419.0,126139,false,9.753500271692063e+17,[],"['Why', 'does', 'the', 'Mueller', 'team', 'have', 'hardened', 'Democrats', 'some', 'big', 'Crooked', 'Hillary', 'supporters', 'and', 'Zero', 'Republicans', 'Another', 'Dem', 'recently', 'added', 'does', 'anyone', 'think', 'this', 'is', 'fair', 'And', 'yet', 'there', 'is', 'NO', 'COLLUSION']",195,32,NO,0
Twitter for iPhone,The Mueller probe should never have been started in that there was no collusion and there was no crime It was based on fraudulent activities and a Fake Dossier paid for by Crooked Hillary and the DNC and improperly used in FISA COURT for surveillance of my campaign WITCH HUNT ,2018-03-18 00:12:48,29521.0,104277,false,9.751630713616835e+17,[],"['The', 'Mueller', 'probe', 'should', 'never', 'have', 'been', 'started', 'in', 'that', 'there', 'was', 'no', 'collusion', 'and', 'there', 'was', 'no', 'crime', 'It', 'was', 'based', 'on', 'fraudulent', 'activities', 'and', 'a', 'Fake', 'Dossier', 'paid', 'for', 'by', 'Crooked', 'Hillary', 'and', 'the', 'DNC', 'and', 'improperly', 'used', 'in', 'FISA', 'COURT', 'for', 'surveillance', 'of', 'my', 'campaign', 'WITCH', 'HUNT']",277,50,DNC,0
Twitter for iPhone, have shown conclusively that there was no Collusion with Russia just excuse for losing The only Collusion was that done by the DNC the Democrats and Crooked Hillary The writer of the story Maggie Haberman a Hillary flunky knows nothing about me and is not given access ,2018-03-11 13:50:47,19824.0,85513,false,9.728322102220431e+17,[],"['have', 'shown', 'conclusively', 'that', 'there', 'was', 'no', 'Collusion', 'with', 'Russia', 'just', 'excuse', 'for', 'losing', 'The', 'only', 'Collusion', 'was', 'that', 'done', 'by', 'the', 'DNC', 'the', 'Democrats', 'and', 'Crooked', 'Hillary', 'The', 'writer', 'of', 'the', 'story', 'Maggie', 'Haberman', 'a', 'Hillary', 'flunky', 'knows', 'nothing', 'about', 'me', 'and', 'is', 'not', 'given', 'access']",270,47,DNC,0
Twitter for iPhone, The President Obama quote just before election Thats because he thought Crooked Hillary was going to win and he didnt want to rock the boat When I easily won the Electoral College the whole game changed and the Russian excuse became the narrative of the Dems ,2018-02-20 12:46:18,20699.0,85341,false,9.659306112727122e+17,[],"['The', 'President', 'Obama', 'quote', 'just', 'before', 'election', 'Thats', 'because', 'he', 'thought', 'Crooked', 'Hillary', 'was', 'going', 'to', 'win', 'and', 'he', 'didnt', 'want', 'to', 'rock', 'the', 'boat', 'When', 'I', 'easily', 'won', 'the', 'Electoral', 'College', 'the', 'whole', 'game', 'changed', 'and', 'the', 'Russian', 'excuse', 'became', 'the', 'narrative', 'of', 'the', 'Dems']",260,46,I,0
Twitter for iPhone,Now that Adam Schiff is starting to blame President Obama for Russian meddling in the election he is probably doing so as yet another excuse that the Democrats lead by their fearless leader Crooked Hillary Clinton lost the election But wasnt I a great candidate ,2018-02-18 12:43:48,19735.0,90179,false,9.652052081911685e+17,[],"['Now', 'that', 'Adam', 'Schiff', 'is', 'starting', 'to', 'blame', 'President', 'Obama', 'for', 'Russian', 'meddling', 'in', 'the', 'election', 'he', 'is', 'probably', 'doing', 'so', 'as', 'yet', 'another', 'excuse', 'that', 'the', 'Democrats', 'lead', 'by', 'their', 'fearless', 'leader', 'Crooked', 'Hillary', 'Clinton', 'lost', 'the', 'election', 'But', 'wasnt', 'I', 'a', 'great', 'candidate']",262,45,I,0
Twitter for iPhone,Wow Senator Mark Warner got caught having extensive contact with a lobbyist for a Russian oligarch Warner did not want a paper trail on a private meeting in London he requested with Steele of fraudulent Dossier fame All tied into Crooked Hillary ,2018-02-09 03:22:53,39958.0,127896,false,9.618025576465695e+17,[],"['Wow', 'Senator', 'Mark', 'Warner', 'got', 'caught', 'having', 'extensive', 'contact', 'with', 'a', 'lobbyist', 'for', 'a', 'Russian', 'oligarch', 'Warner', 'did', 'not', 'want', 'a', 'paper', 'trail', 'on', 'a', 'private', 'meeting', 'in', 'London', 'he', 'requested', 'with', 'Steele', 'of', 'fraudulent', 'Dossier', 'fame', 'All', 'tied', 'into', 'Crooked', 'Hillary']",246,42,,0
Twitter for iPhone, You had Hillary Clinton and the Democratic Party try to hide the fact that they gave money to GPS Fusion to create a Dossier which was used by their allies in the Obama Administration to convince a Court misleadingly by all accounts to spy on the Trump Team Tom Fitton JW,2018-02-02 11:49:14,52193.0,161884,false,9.59393270144086e+17,[],"['You', 'had', 'Hillary', 'Clinton', 'and', 'the', 'Democratic', 'Party', 'try', 'to', 'hide', 'the', 'fact', 'that', 'they', 'gave', 'money', 'to', 'GPS', 'Fusion', 'to', 'create', 'a', 'Dossier', 'which', 'was', 'used', 'by', 'their', 'allies', 'in', 'the', 'Obama', 'Administration', 'to', 'convince', 'a', 'Court', 'misleadingly', 'by', 'all', 'accounts', 'to', 'spy', 'on', 'the', 'Trump', 'Team', 'Tom', 'Fitton', 'JW']",272,51,GPS,0
Twitter for iPhone,Disproven and paid for by Democrats Dossier used to spy on Trump Campaign Did FBI use Intel tool to influence the Election Did Dems or Clinton also pay Russians Where are hidden and smashed DNC servers Where are Crooked Hillary Emails What a mess ,2018-01-11 11:33:06,22798.0,82158,false,9.514166748084675e+17,['@foxandfriends'],"['Disproven', 'and', 'paid', 'for', 'by', 'Democrats', 'Dossier', 'used', 'to', 'spy', 'on', 'Trump', 'Campaign', 'Did', 'FBI', 'use', 'Intel', 'tool', 'to', 'influence', 'the', 'Election', 'Did', 'Dems', 'or', 'Clinton', 'also', 'pay', 'Russians', 'Where', 'are', 'hidden', 'and', 'smashed', 'DNC', 'servers', 'Where', 'are', 'Crooked', 'Hillary', 'Emails', 'What', 'a', 'mess']",247,44,FBI,0
Twitter for iPhone,If the Dems Crooked Hillary got elected your stocks would be down from values on Election Day Now they have a great future and just beginning ,2017-12-31 13:26:29,14478.0,63403,false,9.474589427199795e+17,[],"['If', 'the', 'Dems', 'Crooked', 'Hillary', 'got', 'elected', 'your', 'stocks', 'would', 'be', 'down', 'from', 'values', 'on', 'Election', 'Day', 'Now', 'they', 'have', 'a', 'great', 'future', 'and', 'just', 'beginning']",142,26,,0
Twitter for iPhone,WOW Dossier is bogus Clinton Campaign DNC funded Dossier FBI CANNOT after all of this time VERIFY CLAIMS IN DOSSIER OF RUSSIA TRUMP COLLUSION FBI TAINTED And they used this Crooked Hillary pile of garbage as the basis for going after the Trump Campaign ,2017-12-26 13:24:27,35628.0,119478,false,9.456464919552901e+17,['@foxandfrlends'],"['WOW', 'Dossier', 'is', 'bogus', 'Clinton', 'Campaign', 'DNC', 'funded', 'Dossier', 'FBI', 'CANNOT', 'after', 'all', 'of', 'this', 'time', 'VERIFY', 'CLAIMS', 'IN', 'DOSSIER', 'OF', 'RUSSIA', 'TRUMP', 'COLLUSION', 'FBI', 'TAINTED', 'And', 'they', 'used', 'this', 'Crooked', 'Hillary', 'pile', 'of', 'garbage', 'as', 'the', 'basis', 'for', 'going', 'after', 'the', 'Trump', 'Campaign']",253,44,WOW,0
Twitter for iPhone, FoxNewsFBIs Andrew McCabe in addition to his wife getting all of this money from M Clinton Puppet he was using allegedly his FBI Official Email Account to promote her campaign You obviously cannot do this These were the people who were investigating Hillary Clinton ,2017-12-24 12:25:22,29754.0,99677,false,9.449068479701197e+17,[],"['FoxNewsFBIs', 'Andrew', 'McCabe', 'in', 'addition', 'to', 'his', 'wife', 'getting', 'all', 'of', 'this', 'money', 'from', 'M', 'Clinton', 'Puppet', 'he', 'was', 'using', 'allegedly', 'his', 'FBI', 'Official', 'Email', 'Account', 'to', 'promote', 'her', 'campaign', 'You', 'obviously', 'cannot', 'do', 'this', 'These', 'were', 'the', 'people', 'who', 'were', 'investigating', 'Hillary', 'Clinton']",267,44,M,0
Twitter for iPhone,How can FBI Deputy Director Andrew McCabe the man in charge along with leakin James Comey of the Phony Hillary Clinton investigation including her illegally deleted emails be given for wifes campaign by Clinton Puppets during investigation ,2017-12-23 20:27:05,36175.0,121354,false,9.446656872928174e+17,[],"['How', 'can', 'FBI', 'Deputy', 'Director', 'Andrew', 'McCabe', 'the', 'man', 'in', 'charge', 'along', 'with', 'leakin', 'James', 'Comey', 'of', 'the', 'Phony', 'Hillary', 'Clinton', 'investigation', 'including', 'her', 'illegally', 'deleted', 'emails', 'be', 'given', 'for', 'wifes', 'campaign', 'by', 'Clinton', 'Puppets', 'during', 'investigation']",240,37,FBI,0
Twitter for iPhone,Many people in our Country are asking what the Justice Department is going to do about the fact that totally Crooked Hillary AFTER receiving a subpoena from the United States Congress deleted and acid washed Emails No justice ,2017-12-03 02:13:28,33363.0,114947,false,9.371427132118139e+17,[],"['Many', 'people', 'in', 'our', 'Country', 'are', 'asking', 'what', 'the', 'Justice', 'Department', 'is', 'going', 'to', 'do', 'about', 'the', 'fact', 'that', 'totally', 'Crooked', 'Hillary', 'AFTER', 'receiving', 'a', 'subpoena', 'from', 'the', 'United', 'States', 'Congress', 'deleted', 'and', 'acid', 'washed', 'Emails', 'No', 'justice']",226,38,AFTER,0
Twitter for iPhone,So General Flynn lies to the FBI and his life is destroyed while Crooked Hillary Clinton on that now famous FBI holiday interrogation with no swearing in and no recording lies many times and nothing happens to her Rigged system or just a double standard ,2017-12-03 02:06:54,43931.0,144704,false,9.37141061343957e+17,[],"['So', 'General', 'Flynn', 'lies', 'to', 'the', 'FBI', 'and', 'his', 'life', 'is', 'destroyed', 'while', 'Crooked', 'Hillary', 'Clinton', 'on', 'that', 'now', 'famous', 'FBI', 'holiday', 'interrogation', 'with', 'no', 'swearing', 'in', 'and', 'no', 'recording', 'lies', 'many', 'times', 'and', 'nothing', 'happens', 'to', 'her', 'Rigged', 'system', 'or', 'just', 'a', 'double', 'standard']",254,45,FBI,0
Twitter for iPhone,Charles McCullough the respected fmr Intel Comm Inspector General said public was misled on Crooked Hillary Emails Emails endangered National Security Why arent our deep State authorities looking at this Rigged amp corrupt ,2017-11-29 02:45:10,20873.0,64919,false,9.357011391981814e+17,"['@TuckerCarlson', '@seanhannity']","['Charles', 'McCullough', 'the', 'respected', 'fmr', 'Intel', 'Comm', 'Inspector', 'General', 'said', 'public', 'was', 'misled', 'on', 'Crooked', 'Hillary', 'Emails', 'Emails', 'endangered', 'National', 'Security', 'Why', 'arent', 'our', 'deep', 'State', 'authorities', 'looking', 'at', 'this', 'Rigged', 'amp', 'corrupt']",223,33,,0
Twitter for iPhone,Another Crooked Hillary Fan ,2017-11-22 11:08:26,38.0,70,false,9.332910753425408e+17,[],"['Another', 'Crooked', 'Hillary', 'Fan']",28,4,,0
Twitter for iPhone,Crooked Hillary Clinton is the worst and biggest loser of all time She just cant stop which is so good for the Republican Party Hillary get on with your life and give it another try in three years ,2017-11-18 13:31:47,51390.0,191955,false,9.318775990343885e+17,[],"['Crooked', 'Hillary', 'Clinton', 'is', 'the', 'worst', 'and', 'biggest', 'loser', 'of', 'all', 'time', 'She', 'just', 'cant', 'stop', 'which', 'is', 'so', 'good', 'for', 'the', 'Republican', 'Party', 'Hillary', 'get', 'on', 'with', 'your', 'life', 'and', 'give', 'it', 'another', 'try', 'in', 'three', 'years']",197,38,,0
Twitter Web Client,Does the Fake News Media remember when Crooked Hillary Clinton as Secretary of State was begging Russia to be our friend with the misspelled reset button Obama tried also but he had zero chemistry with Putin ,2017-11-12 00:43:36,28716.0,119569,false,9.295099508118815e+17,[],"['Does', 'the', 'Fake', 'News', 'Media', 'remember', 'when', 'Crooked', 'Hillary', 'Clinton', 'as', 'Secretary', 'of', 'State', 'was', 'begging', 'Russia', 'to', 'be', 'our', 'friend', 'with', 'the', 'misspelled', 'reset', 'button', 'Obama', 'tried', 'also', 'but', 'he', 'had', 'zero', 'chemistry', 'with', 'Putin']",208,36,,0
Twitter for iPhone,Bernie Sanders supporters have every right to be apoplectic of the complete theft of the Dem primary by Crooked Hillary ,2017-11-03 14:28:34,16598.0,78239,false,9.264560690475827e+17,[],"['Bernie', 'Sanders', 'supporters', 'have', 'every', 'right', 'to', 'be', 'apoplectic', 'of', 'the', 'complete', 'theft', 'of', 'the', 'Dem', 'primary', 'by', 'Crooked', 'Hillary']",120,20,,0
Twitter for iPhone,Pocahontas just stated that the Democrats lead by the legendary Crooked Hillary Clinton rigged the Primaries Lets go FBI amp Justice Dept ,2017-11-03 11:55:29,29297.0,104174,false,9.264175460389233e+17,[],"['Pocahontas', 'just', 'stated', 'that', 'the', 'Democrats', 'lead', 'by', 'the', 'legendary', 'Crooked', 'Hillary', 'Clinton', 'rigged', 'the', 'Primaries', 'Lets', 'go', 'FBI', 'amp', 'Justice', 'Dept']",138,22,FBI,0
Twitter for iPhone,The real story on Collusion is in Donna Bs new book Crooked Hillary bought the DNC amp then stole the Democratic Primary from Crazy Bernie ,2017-11-03 11:48:10,19132.0,76932,false,9.264157034769285e+17,[],"['The', 'real', 'story', 'on', 'Collusion', 'is', 'in', 'Donna', 'Bs', 'new', 'book', 'Crooked', 'Hillary', 'bought', 'the', 'DNC', 'amp', 'then', 'stole', 'the', 'Democratic', 'Primary', 'from', 'Crazy', 'Bernie']",139,25,DNC,0
Twitter for iPhone,Everybody is asking why the Justice Department and FBI isnt looking into all of the dishonesty going on with Crooked Hillary amp the Dems ,2017-11-03 10:57:47,23055.0,87852,false,9.264030238611415e+17,[],"['Everybody', 'is', 'asking', 'why', 'the', 'Justice', 'Department', 'and', 'FBI', 'isnt', 'looking', 'into', 'all', 'of', 'the', 'dishonesty', 'going', 'on', 'with', 'Crooked', 'Hillary', 'amp', 'the', 'Dems']",138,24,FBI,0
Twitter for iPhone,Sorry but this is years ago before Paul Manafort was part of the Trump campaign But why arent Crooked Hillary amp the Dems the focus ,2017-10-30 14:25:09,35801.0,123689,false,9.250056595690414e+17,[],"['Sorry', 'but', 'this', 'is', 'years', 'ago', 'before', 'Paul', 'Manafort', 'was', 'part', 'of', 'the', 'Trump', 'campaign', 'But', 'why', 'arent', 'Crooked', 'Hillary', 'amp', 'the', 'Dems', 'the', 'focus']",133,25,,0
Twitter for iPhone, WHAT HAPPENED How Team Hillary played the press for fools on WE KNOW ,2017-10-28 02:13:28,26272.0,70296,false,9.240967471226348e+17,[],"['WHAT', 'HAPPENED', 'How', 'Team', 'Hillary', 'played', 'the', 'press', 'for', 'fools', 'on', 'WE', 'KNOW']",70,13,WHAT,0
Twitter for iPhone,Crooked Hillary Clinton spent hundreds of millions of dollars more on Presidential Election than I did Facebook was on her side not mine ,2017-10-21 21:21:08,23221.0,102739,false,9.21848853090984e+17,[],"['Crooked', 'Hillary', 'Clinton', 'spent', 'hundreds', 'of', 'millions', 'of', 'dollars', 'more', 'on', 'Presidential', 'Election', 'than', 'I', 'did', 'Facebook', 'was', 'on', 'her', 'side', 'not', 'mine']",137,23,I,0
Twitter for iPhone,As it has turned out James Comey lied and leaked and totally protected Hillary Clinton He was the best thing that ever happened to her ,2017-10-18 10:56:36,25384.0,94520,false,9.206045205724242e+17,[],"['As', 'it', 'has', 'turned', 'out', 'James', 'Comey', 'lied', 'and', 'leaked', 'and', 'totally', 'protected', 'Hillary', 'Clinton', 'He', 'was', 'the', 'best', 'thing', 'that', 'ever', 'happened', 'to', 'her']",135,25,,0
Twitter for iPhone,Wow FBI confirms report that James Comey drafted letter exonerating Crooked Hillary Clinton long before investigation was complete Many ,2017-10-18 10:21:00,24369.0,86318,false,9.205955640641004e+17,[],"['Wow', 'FBI', 'confirms', 'report', 'that', 'James', 'Comey', 'drafted', 'letter', 'exonerating', 'Crooked', 'Hillary', 'Clinton', 'long', 'before', 'investigation', 'was', 'complete', 'Many']",136,19,FBI,0
Twitter for iPhone,I was recently asked if Crooked Hillary Clinton is going to run in My answer was I hope so ,2017-10-16 13:12:43,35069.0,152051,false,9.199140009593979e+17,[],"['I', 'was', 'recently', 'asked', 'if', 'Crooked', 'Hillary', 'Clinton', 'is', 'going', 'to', 'run', 'in', 'My', 'answer', 'was', 'I', 'hope', 'so']",91,19,I,0
Twitter for iPhone,The greatest influence over our election was the Fake News Media screaming for Crooked Hillary Clinton Next she was a bad candidate ,2017-09-22 11:26:06,19652.0,90167,false,9.111898607692554e+17,[],"['The', 'greatest', 'influence', 'over', 'our', 'election', 'was', 'the', 'Fake', 'News', 'Media', 'screaming', 'for', 'Crooked', 'Hillary', 'Clinton', 'Next', 'she', 'was', 'a', 'bad', 'candidate']",132,22,,0
Twitter for iPhone,The Russia hoax continues now its ads on Facebook What about the totally biased and dishonest Media coverage in favor of Crooked Hillary ,2017-09-22 10:44:47,26853.0,105163,false,9.111794627457106e+17,[],"['The', 'Russia', 'hoax', 'continues', 'now', 'its', 'ads', 'on', 'Facebook', 'What', 'about', 'the', 'totally', 'biased', 'and', 'dishonest', 'Media', 'coverage', 'in', 'favor', 'of', 'Crooked', 'Hillary']",137,23,,0
Twitter for iPhone,After allowing North Korea to research and build Nukes while Secretary of State Bill C also Crooked Hillary now criticizes ,2017-09-20 10:40:31,21917.0,83684,false,9.104536126309007e+17,[],"['After', 'allowing', 'North', 'Korea', 'to', 'research', 'and', 'build', 'Nukes', 'while', 'Secretary', 'of', 'State', 'Bill', 'C', 'also', 'Crooked', 'Hillary', 'now', 'criticizes']",123,20,C,0
Twitter for iPhone,Crooked Hillary Clinton blames everybody and every thing but herself for her election loss She lost the debates and lost her direction ,2017-09-14 02:47:23,26257.0,114073,false,9.081602189950689e+17,[],"['Crooked', 'Hillary', 'Clinton', 'blames', 'everybody', 'and', 'every', 'thing', 'but', 'herself', 'for', 'her', 'election', 'loss', 'She', 'lost', 'the', 'debates', 'and', 'lost', 'her', 'direction']",135,22,,0
Twitter for iPhone,Wow looks like James Comey exonerated Hillary Clinton long before the investigation was over and so much more A rigged system ,2017-09-01 11:56:45,42941.0,137366,false,9.035874284888392e+17,[],"['Wow', 'looks', 'like', 'James', 'Comey', 'exonerated', 'Hillary', 'Clinton', 'long', 'before', 'the', 'investigation', 'was', 'over', 'and', 'so', 'much', 'more', 'A', 'rigged', 'system']",126,21,A,0
Twitter for iPhone,I want to thank Steve Bannon for his service He came to the campaign during my run against Crooked Hillary Clinton it was great Thanks S,2017-08-19 11:33:51,25380.0,119211,false,8.98870621584597e+17,[],"['I', 'want', 'to', 'thank', 'Steve', 'Bannon', 'for', 'his', 'service', 'He', 'came', 'to', 'the', 'campaign', 'during', 'my', 'run', 'against', 'Crooked', 'Hillary', 'Clinton', 'it', 'was', 'great', 'Thanks', 'S']",136,26,I,0
Twitter for iPhone, big dollars for his wifes political run from Hillary Clinton and her representatives Drain the Swamp ,2017-07-26 13:52:57,16929.0,74591,false,8.902083195662295e+17,[],"['big', 'dollars', 'for', 'his', 'wifes', 'political', 'run', 'from', 'Hillary', 'Clinton', 'and', 'her', 'representatives', 'Drain', 'the', 'Swamp']",102,16,,0
Twitter for iPhone,Problem is that the acting head of the FBI amp the person in charge of the Hillary investigation Andrew McCabe got from H for wife ,2017-07-25 10:21:41,22532.0,72206,false,8.897927643632763e+17,[],"['Problem', 'is', 'that', 'the', 'acting', 'head', 'of', 'the', 'FBI', 'amp', 'the', 'person', 'in', 'charge', 'of', 'the', 'Hillary', 'investigation', 'Andrew', 'McCabe', 'got', 'from', 'H', 'for', 'wife']",131,25,FBI,0
