source,text,created_at,retweet_count,favorite_count,is_retweet,id_str,at_who,words,tweet_len,tweet_no_words,capital_words,has_endors,score_neg,score_neu,score_pos,score_compound
Twitter for iPhone,RT Now THIS is obstruction FBI notes Hillary cover up operation work ticket archive cleanup FBI knew of coverup related ,2019-05-18 21:15:59,8370.0,0,False,1.1298581935496068e+18,['@TomFitton:'],"['RT', 'Now', 'THIS', 'is', 'obstruction', 'FBI', 'notes', 'Hillary', 'cover', 'up', 'operation', 'work', 'ticket', 'archive', 'cleanup', 'FBI', 'knew', 'of', 'coverup', 'related']",120,20,RT,0,0.0,1.0,0.0,0.0
Twitter for iPhone,Will Jerry Nadler ever look into the fact that Crooked Hillary deleted and acid washed emails AFTER getting a most powerful demand notice for them from Congress ,2019-05-17 12:16:40,30525.0,110801,False,1.1293600827838752e+18,[],"['Will', 'Jerry', 'Nadler', 'ever', 'look', 'into', 'the', 'fact', 'that', 'Crooked', 'Hillary', 'deleted', 'and', 'acid', 'washed', 'emails', 'AFTER', 'getting', 'a', 'most', 'powerful', 'demand', 'notice', 'for', 'them', 'from', 'Congress']",161,27,AFTER,0,0.06,0.837,0.104,0.3214
Twitter for iPhone,Bernie Sanders The Economy is doing well and Im sure I dont have to give Trump any credit Im sure hell take all the credit that he wants Wrong Bernie the Economy is doing GREAT and would have CRASHED if my opponent and yours Crooked Hillary Clinton had ever won ,2019-05-13 13:59:34,22288.0,93608,False,1.1279364258345042e+18,[],"['Bernie', 'Sanders', 'The', 'Economy', 'is', 'doing', 'well', 'and', 'Im', 'sure', 'I', 'dont', 'have', 'to', 'give', 'Trump', 'any', 'credit', 'Im', 'sure', 'hell', 'take', 'all', 'the', 'credit', 'that', 'he', 'wants', 'Wrong', 'Bernie', 'the', 'Economy', 'is', 'doing', 'GREAT', 'and', 'would', 'have', 'CRASHED', 'if', 'my', 'opponent', 'and', 'yours', 'Crooked', 'Hillary', 'Clinton', 'had', 'ever', 'won']",262,50,I,0,0.111,0.593,0.296,0.8941
Twitter for iPhone, The Democrats have nothing Just want to distract from this President The FBI was not doing its job the State Department was covering things up everyday for Hillary At the end of the day theyre fearful of what they did and should be fearful This is a tough ,2019-05-12 10:33:41,20507.0,88902,False,1.127522225224147e+18,[],"['The', 'Democrats', 'have', 'nothing', 'Just', 'want', 'to', 'distract', 'from', 'this', 'President', 'The', 'FBI', 'was', 'not', 'doing', 'its', 'job', 'the', 'State', 'Department', 'was', 'covering', 'things', 'up', 'everyday', 'for', 'Hillary', 'At', 'the', 'end', 'of', 'the', 'day', 'theyre', 'fearful', 'of', 'what', 'they', 'did', 'and', 'should', 'be', 'fearful', 'This', 'is', 'a', 'tough']",257,48,FBI,0,0.208,0.792,0.0,-0.8527
Twitter for iPhone,RT FBI Official Barack Obamas White House Was A Repository For Hillary Clintons Emails ,2019-05-11 11:59:05,8651.0,0,False,1.1271813285946328e+18,"['@TomFitton:', '@JudicialWatch']","['RT', 'FBI', 'Official', 'Barack', 'Obamas', 'White', 'House', 'Was', 'A', 'Repository', 'For', 'Hillary', 'Clintons', 'Emails']",87,14,RT,0,0.0,1.0,0.0,0.0
Twitter for iPhone,RT Hillary Clinton is STILL claiming the election was stolen from her It wasntShe had a failed message and complet ,2019-05-08 01:17:38,11039.0,0,False,1.1259327407199272e+18,['@GOPChairwoman:'],"['RT', 'Hillary', 'Clinton', 'is', 'STILL', 'claiming', 'the', 'election', 'was', 'stolen', 'from', 'her', 'It', 'wasntShe', 'had', 'a', 'failed', 'message', 'and', 'complet']",115,20,RT,0,0.265,0.735,0.0,-0.7579
Twitter for iPhone, are there no High Crimes and Misdemeanors there are no Crimes by me at all All of the Crimes were committed by Crooked Hillary the Dems the DNC and Dirty Cops and we caught them in the act We waited for Mueller and WON so now the Dems look to Congress as last hope ,2019-04-24 12:18:31,21626.0,82169,False,1.1210256246326476e+18,[],"['are', 'there', 'no', 'High', 'Crimes', 'and', 'Misdemeanors', 'there', 'are', 'no', 'Crimes', 'by', 'me', 'at', 'all', 'All', 'of', 'the', 'Crimes', 'were', 'committed', 'by', 'Crooked', 'Hillary', 'the', 'Dems', 'the', 'DNC', 'and', 'Dirty', 'Cops', 'and', 'we', 'caught', 'them', 'in', 'the', 'act', 'We', 'waited', 'for', 'Mueller', 'and', 'WON', 'so', 'now', 'the', 'Dems', 'look', 'to', 'Congress', 'as', 'last', 'hope']",266,54,DNC,0,0.113,0.742,0.146,0.4824
Twitter for iPhone,RT COUP was right Mueller witchhunt part of Spygate abuse begun by Obama DOJ FBI working with Hillary Cl ,2019-04-22 23:37:29,8338.0,0,False,1.120471716369662e+18,"['@TomFitton:', '@RealDonaldTrump']","['RT', 'COUP', 'was', 'right', 'Mueller', 'witchhunt', 'part', 'of', 'Spygate', 'abuse', 'begun', 'by', 'Obama', 'DOJ', 'FBI', 'working', 'with', 'Hillary', 'Cl']",105,19,RT,0,0.189,0.811,0.0,-0.6369
Twitter for iPhone,Wow FBI made payments to Fake Dossiers discredited author Trump hater Christopher Steele The Witch Hunt has been a total fraud on your President and the American people It was brought to you by Dirty Cops Crooked Hillary and the DNC ,2019-04-17 11:34:45,39664.0,122176,False,1.1184778973569924e+18,"['@OANN', '@JudicialWatch']","['Wow', 'FBI', 'made', 'payments', 'to', 'Fake', 'Dossiers', 'discredited', 'author', 'Trump', 'hater', 'Christopher', 'Steele', 'The', 'Witch', 'Hunt', 'has', 'been', 'a', 'total', 'fraud', 'on', 'your', 'President', 'and', 'the', 'American', 'people', 'It', 'was', 'brought', 'to', 'you', 'by', 'Dirty', 'Cops', 'Crooked', 'Hillary', 'and', 'the', 'DNC']",233,41,FBI,0,0.326,0.606,0.068,-0.9259
Twitter for iPhone,Mueller and the AG based on Mueller findings and great intelligence have already ruled No Collusion No Obstruction These were crimes committed by Crooked Hillary the DNC Dirty Cops and others INVESTIGATE THE INVESTIGATORS ,2019-04-15 11:15:28,23284.0,89056,False,1.1177482688202016e+18,[],"['Mueller', 'and', 'the', 'AG', 'based', 'on', 'Mueller', 'findings', 'and', 'great', 'intelligence', 'have', 'already', 'ruled', 'No', 'Collusion', 'No', 'Obstruction', 'These', 'were', 'crimes', 'committed', 'by', 'Crooked', 'Hillary', 'the', 'DNC', 'Dirty', 'Cops', 'and', 'others', 'INVESTIGATE', 'THE', 'INVESTIGATORS']",222,34,AG,0,0.115,0.632,0.253,0.7259
Twitter for iPhone,Why should Radical Left Democrats in Congress have a right to retry and examine the two years in the making No Collusion Mueller Report when the crime committed was by Crooked Hillary the DNC and Dirty Cops Attorney General Barr will make the decision ,2019-04-13 12:21:05,29251.0,117417,False,1.1170400070160096e+18,[],"['Why', 'should', 'Radical', 'Left', 'Democrats', 'in', 'Congress', 'have', 'a', 'right', 'to', 'retry', 'and', 'examine', 'the', 'two', 'years', 'in', 'the', 'making', 'No', 'Collusion', 'Mueller', 'Report', 'when', 'the', 'crime', 'committed', 'was', 'by', 'Crooked', 'Hillary', 'the', 'DNC', 'and', 'Dirty', 'Cops', 'Attorney', 'General', 'Barr', 'will', 'make', 'the', 'decision']",252,44,DNC,0,0.17,0.789,0.041,-0.7579
Twitter for iPhone,So lets get this straight There was No Collusion and in fact the Phony Dossier was a Con Job that was paid for by Crooked Hillary and the DNC So the Angry Democrats were investigating an event that never happened and that was in fact a made up Fraud I just fought back ,2019-04-06 15:52:54,23142.0,89840,False,1.1145565956633231e+18,[],"['So', 'lets', 'get', 'this', 'straight', 'There', 'was', 'No', 'Collusion', 'and', 'in', 'fact', 'the', 'Phony', 'Dossier', 'was', 'a', 'Con', 'Job', 'that', 'was', 'paid', 'for', 'by', 'Crooked', 'Hillary', 'and', 'the', 'DNC', 'So', 'the', 'Angry', 'Democrats', 'were', 'investigating', 'an', 'event', 'that', 'never', 'happened', 'and', 'that', 'was', 'in', 'fact', 'a', 'made', 'up', 'Fraud', 'I', 'just', 'fought', 'back']",269,53,DNC,0,0.192,0.774,0.034,-0.8675
Twitter for iPhone,So lets get this straight There was No Collusion and in fact the Phony Dossier was a Con Job that was paid for by Crooked Hillary and the DNC So the Angry Democrats were investigating an event that never happened and that was in fact a made up Fraud I just fought back ,2019-04-06 15:49:40,931.0,3207,False,1.1145557810372156e+18,[],"['So', 'lets', 'get', 'this', 'straight', 'There', 'was', 'No', 'Collusion', 'and', 'in', 'fact', 'the', 'Phony', 'Dossier', 'was', 'a', 'Con', 'Job', 'that', 'was', 'paid', 'for', 'by', 'Crooked', 'Hillary', 'and', 'the', 'DNC', 'So', 'the', 'Angry', 'Democrats', 'were', 'investigating', 'an', 'event', 'that', 'never', 'happened', 'and', 'that', 'was', 'in', 'fact', 'a', 'made', 'up', 'Fraud', 'I', 'just', 'fought', 'back']",269,53,DNC,0,0.192,0.774,0.034,-0.8675
Twitter for iPhone,RT REVEALED Foreign Government Official Offered Hillary Campaign Dirt On Trump Details ,2019-03-17 21:34:16,8353.0,0,False,1.107394745033261e+18,['@ChuckCallesto:'],"['RT', 'REVEALED', 'Foreign', 'Government', 'Official', 'Offered', 'Hillary', 'Campaign', 'Dirt', 'On', 'Trump', 'Details']",87,12,RT,0,0.179,0.821,0.0,-0.34
Twitter for iPhone,Report Christopher Steele backed up his Democrat amp Crooked Hillary paid for Fake amp Unverified Dossier with information he got from send in watchers of low ratings CNN This is the info that got us the Witch Hunt ,2019-03-17 12:23:30,19101.0,70922,False,1.1072561425840783e+18,[],"['Report', 'Christopher', 'Steele', 'backed', 'up', 'his', 'Democrat', 'amp', 'Crooked', 'Hillary', 'paid', 'for', 'Fake', 'amp', 'Unverified', 'Dossier', 'with', 'information', 'he', 'got', 'from', 'send', 'in', 'watchers', 'of', 'low', 'ratings', 'CNN', 'This', 'is', 'the', 'info', 'that', 'got', 'us', 'the', 'Witch', 'Hunt']",215,38,CNN,0,0.18,0.794,0.026,-0.765
Twitter for iPhone,Google is helping China and their military but not the US Terrible The good news is that they helped Crooked Hillary Clinton and not Trump and how did that turn out ,2019-03-16 21:07:46,25982.0,102500,False,1.1070256894867374e+18,[],"['Google', 'is', 'helping', 'China', 'and', 'their', 'military', 'but', 'not', 'the', 'US', 'Terrible', 'The', 'good', 'news', 'is', 'that', 'they', 'helped', 'Crooked', 'Hillary', 'Clinton', 'and', 'not', 'Trump', 'and', 'how', 'did', 'that', 'turn', 'out']",165,31,US,0,0.0,0.761,0.239,0.8308
Twitter for iPhone,Comey testified under oath that it was a unanimous decision on Crooked Hillary Lisa Page transcripts show he LIED ,2019-03-13 14:14:09,22909.0,78527,False,1.1058344349625713e+18,['@jasoninthehouse'],"['Comey', 'testified', 'under', 'oath', 'that', 'it', 'was', 'a', 'unanimous', 'decision', 'on', 'Crooked', 'Hillary', 'Lisa', 'Page', 'transcripts', 'show', 'he', 'LIED']",114,19,LIED,0,0.156,0.844,0.0,-0.516
Twitter for iPhone,RT The real collusion scandal why havent Hillary Clinton and her lawyers been questioned about their collusion with Fusion ,2019-03-11 00:14:15,11879.0,0,False,1.1048982919495516e+18,['@TomFitton:'],"['RT', 'The', 'real', 'collusion', 'scandal', 'why', 'havent', 'Hillary', 'Clinton', 'and', 'her', 'lawyers', 'been', 'questioned', 'about', 'their', 'collusion', 'with', 'Fusion']",123,19,RT,0,0.202,0.798,0.0,-0.5106
Twitter for iPhone, Theres not one shred of evidence that President Trump has done anything wrong One America News So true a total Witch Hunt All started illegally by Crooked Hillary Clinton the DNC and others ,2019-03-10 23:42:31,24528.0,100961,False,1.1048903077060608e+18,['@GrahamLedger'],"['Theres', 'not', 'one', 'shred', 'of', 'evidence', 'that', 'President', 'Trump', 'has', 'done', 'anything', 'wrong', 'One', 'America', 'News', 'So', 'true', 'a', 'total', 'Witch', 'Hunt', 'All', 'started', 'illegally', 'by', 'Crooked', 'Hillary', 'Clinton', 'the', 'DNC', 'and', 'others']",191,33,DNC,0,0.149,0.759,0.092,-0.3131
Twitter for iPhone,RT Weird that all of a sudden the Fake Dossier author paid for by Hillary and the DNC etc no longe wants to show up and ,2019-03-06 04:45:07,17923.0,0,False,1.1031545171247473e+18,['@DonaldJTrumpJr:'],"['RT', 'Weird', 'that', 'all', 'of', 'a', 'sudden', 'the', 'Fake', 'Dossier', 'author', 'paid', 'for', 'by', 'Hillary', 'and', 'the', 'DNC', 'etc', 'no', 'longe', 'wants', 'to', 'show', 'up', 'and']",120,26,RT,0,0.233,0.767,0.0,-0.7184
Twitter for iPhone, Crooked Hillary Clinton confirms she will not run in rules out a third bid for White House Awshucks does that mean I wont get to run against her again She will be sorely missed ,2019-03-05 22:18:31,33905.0,168992,False,1.1030572259107552e+18,[],"['Crooked', 'Hillary', 'Clinton', 'confirms', 'she', 'will', 'not', 'run', 'in', 'rules', 'out', 'a', 'third', 'bid', 'for', 'White', 'House', 'Awshucks', 'does', 'that', 'mean', 'I', 'wont', 'get', 'to', 'run', 'against', 'her', 'again', 'She', 'will', 'be', 'sorely', 'missed']",178,34,I,0,0.062,0.937,0.0,-0.296
Twitter for iPhone,Now that they realize the only Collusion with Russia was done by Crooked Hillary Clinton amp the Democrats Nadler Schiff and the Dem heads of the Committees have gone stone cold CRAZY letter sent to innocent people to harass them They wont get ANYTHING done for our Country ,2019-03-05 13:14:34,27750.0,103946,False,1.1029203385292882e+18,[],"['Now', 'that', 'they', 'realize', 'the', 'only', 'Collusion', 'with', 'Russia', 'was', 'done', 'by', 'Crooked', 'Hillary', 'Clinton', 'amp', 'the', 'Democrats', 'Nadler', 'Schiff', 'and', 'the', 'Dem', 'heads', 'of', 'the', 'Committees', 'have', 'gone', 'stone', 'cold', 'CRAZY', 'letter', 'sent', 'to', 'innocent', 'people', 'to', 'harass', 'them', 'They', 'wont', 'get', 'ANYTHING', 'done', 'for', 'our', 'Country']",274,48,CRAZY,0,0.118,0.837,0.045,-0.6037
Twitter for iPhone,Oh I see Now that the year Russian Collusion case has fallen apart there was no Collusion except bye Crooked Hillary and the Democrats they say gee I have an idea lets look at Trumps finances and every deal he has ever done Lets follow discredited Michael Cohen ,2019-03-01 13:19:44,30590.0,125420,False,1.1014720847300036e+18,[],"['Oh', 'I', 'see', 'Now', 'that', 'the', 'year', 'Russian', 'Collusion', 'case', 'has', 'fallen', 'apart', 'there', 'was', 'no', 'Collusion', 'except', 'bye', 'Crooked', 'Hillary', 'and', 'the', 'Democrats', 'they', 'say', 'gee', 'I', 'have', 'an', 'idea', 'lets', 'look', 'at', 'Trumps', 'finances', 'and', 'every', 'deal', 'he', 'has', 'ever', 'done', 'Lets', 'follow', 'discredited', 'Michael', 'Cohen']",262,48,I,0,0.144,0.856,0.0,-0.765
Twitter for iPhone,The only Collusion with the Russians was with Crooked Hillary Clinton and the Democratic National Committee And wheres the Server that the DNC refused to give to the FBI Where are the new Texts between Agent Lisa Page and her Agent lover Peter S We want them now ,2019-02-24 16:51:33,34858.0,135527,False,1.0997134514574624e+18,[],"['The', 'only', 'Collusion', 'with', 'the', 'Russians', 'was', 'with', 'Crooked', 'Hillary', 'Clinton', 'and', 'the', 'Democratic', 'National', 'Committee', 'And', 'wheres', 'the', 'Server', 'that', 'the', 'DNC', 'refused', 'to', 'give', 'to', 'the', 'FBI', 'Where', 'are', 'the', 'new', 'Texts', 'between', 'Agent', 'Lisa', 'Page', 'and', 'her', 'Agent', 'lover', 'Peter', 'S', 'We', 'want', 'them', 'now']",263,48,DNC,0,0.042,0.86,0.098,0.4404
Twitter for iPhone,I never said anything bad about Andrew McCabes wife other than she they should not have taken large amounts of campaign money from a Crooked Hillary source when Clinton was under investigation by the FBI I never called his wife a loser to him another McCabe made up lie ,2019-02-19 16:05:01,25963.0,116520,False,1.097889803864064e+18,[],"['I', 'never', 'said', 'anything', 'bad', 'about', 'Andrew', 'McCabes', 'wife', 'other', 'than', 'she', 'they', 'should', 'not', 'have', 'taken', 'large', 'amounts', 'of', 'campaign', 'money', 'from', 'a', 'Crooked', 'Hillary', 'source', 'when', 'Clinton', 'was', 'under', 'investigation', 'by', 'the', 'FBI', 'I', 'never', 'called', 'his', 'wife', 'a', 'loser', 'to', 'him', 'another', 'McCabe', 'made', 'up', 'lie']",270,49,I,0,0.064,0.883,0.054,-0.1406
Twitter for iPhone,RT BIG Strzok Page Docs Show More Collusion to Protect Hillary Clinton Voter Fraud Crisis Thousands of Aliens Illegally Voti ,2019-02-17 04:52:57,12136.0,0,False,1.0969958969680364e+18,['@TomFitton:'],"['RT', 'BIG', 'Strzok', 'Page', 'Docs', 'Show', 'More', 'Collusion', 'to', 'Protect', 'Hillary', 'Clinton', 'Voter', 'Fraud', 'Crisis', 'Thousands', 'of', 'Aliens', 'Illegally', 'Voti']",125,20,RT,0,0.285,0.612,0.103,-0.7216
Twitter for iPhone, Many of the top FBI brass were fired forced to leave or left McCabes wife received BIG DOLLARS from Clinton people for her campaign he gave Hillary a pass McCabe is a disgrace to the FBI and a disgrace to our Country MAKE AMERICA GREAT AGAIN ,2019-02-14 14:55:09,42570.0,166574,False,1.0960602808393073e+18,[],"['Many', 'of', 'the', 'top', 'FBI', 'brass', 'were', 'fired', 'forced', 'to', 'leave', 'or', 'left', 'McCabes', 'wife', 'received', 'BIG', 'DOLLARS', 'from', 'Clinton', 'people', 'for', 'her', 'campaign', 'he', 'gave', 'Hillary', 'a', 'pass', 'McCabe', 'is', 'a', 'disgrace', 'to', 'the', 'FBI', 'and', 'a', 'disgrace', 'to', 'our', 'Country', 'MAKE', 'AMERICA', 'GREAT', 'AGAIN']",243,46,FBI,0,0.237,0.652,0.111,-0.7627
Twitter for iPhone,Disgraced FBI Acting Director Andrew McCabe pretends to be a poor little Angel when in fact he was a big part of the Crooked Hillary Scandal amp the Russia Hoax a puppet for Leakin James Comey IG report on McCabe was devastating Part of insurance policy in case I won ,2019-02-14 14:39:50,38494.0,145472,False,1.0960564265339986e+18,[],"['Disgraced', 'FBI', 'Acting', 'Director', 'Andrew', 'McCabe', 'pretends', 'to', 'be', 'a', 'poor', 'little', 'Angel', 'when', 'in', 'fact', 'he', 'was', 'a', 'big', 'part', 'of', 'the', 'Crooked', 'Hillary', 'Scandal', 'amp', 'the', 'Russia', 'Hoax', 'a', 'puppet', 'for', 'Leakin', 'James', 'Comey', 'IG', 'report', 'on', 'McCabe', 'was', 'devastating', 'Part', 'of', 'insurance', 'policy', 'in', 'case', 'I', 'won']",268,50,FBI,0,0.265,0.677,0.058,-0.9022
Twitter for iPhone, It is all a GIANT AND ILLEGAL HOAX developed long before the election itself but used as an excuse by the Democrats as to why Crooked Hillary Clinton lost the Election Someday the Fake News Media will turn honest amp report that Donald J Trump was actually a GREAT Candidate ,2019-02-08 13:59:10,29169.0,137509,False,1.0938718652469617e+18,[],"['It', 'is', 'all', 'a', 'GIANT', 'AND', 'ILLEGAL', 'HOAX', 'developed', 'long', 'before', 'the', 'election', 'itself', 'but', 'used', 'as', 'an', 'excuse', 'by', 'the', 'Democrats', 'as', 'to', 'why', 'Crooked', 'Hillary', 'Clinton', 'lost', 'the', 'Election', 'Someday', 'the', 'Fake', 'News', 'Media', 'will', 'turn', 'honest', 'amp', 'report', 'that', 'Donald', 'J', 'Trump', 'was', 'actually', 'a', 'GREAT', 'Candidate']",276,50,GIANT,0,0.174,0.639,0.188,0.4527
